Z mean train,Z variance train,KL Divergence,KL Loss,adapter Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
1.9859734,0.004590658,90.94837,9.094837,0.18338674,275.51575,130.65594,-3381.809,3515.018,438.23938,4259.4136,2566.2769,3515.7444,429.6562,4254.1514,2623.7292,5.138795,3.6495404,14.272063,-5.3385787,-0.04439113,1.4284699,2.7466972,-3.1174343,-0.7467782,0.2856842,-0.11735654,-2.383831,1.0825377,0.008221222,1693.7810202798335,1705.2555781212852,1700.2851681724578,24000,52000,0,158.57051016995683,17.28771631512791,3.093905477784574,178.95213196286932,2058.758229342755,11
1.2262783,0.018743744,69.52017,6.9520173,48.177753,325.68887,112.63805,-3237.7024,3120.0142,716.29156,4093.1733,175.887,3128.0508,703.8632,4083.171,178.96515,4.869235,3.9724638,20.127386,-6.358388,-0.068272285,1.3883022,3.6668382,-3.1711545,-0.7815869,0.36662325,0.08294153,-3.1411593,1.2014985,0.008451259,1730.0608706688217,1695.1735061097743,1688.3558144715632,26000,56000,0,160.06604128330946,18.688864107709378,3.1370917465537786,181.89199713757262,2239.774489914067,12
1.5722857,0.016509797,58.96647,5.896647,0.11387465,336.3921,172.82663,-3135.9785,3155.3132,619.6897,4082.0635,-27.35728,3161.0215,617.34454,4070.288,-26.713621,4.920023,3.8617167,14.358414,-5.216526,-0.022271669,1.4179549,2.7767181,-2.9505482,-0.7059388,0.2581106,-0.18933523,-2.0435958,1.1050886,0.007309264,1736.1192634850152,1740.4580731966198,1715.5867710150856,28000,60000,0,167.62964834598824,17.81347233010456,3.086789163760841,188.52990983985364,2426.2039544335566,13
1.1419837,0.017686557,57.686485,5.7686486,0.091293,352.64047,189.67407,-3049.4873,2995.704,811.2266,4030.6306,158.77873,3004.37,800.07056,4004.9233,164.46661,4.6335673,4.0859346,14.553352,-5.346247,-0.07053598,1.3607621,3.5143554,-3.298731,-0.76704764,0.36797774,0.13956934,-2.7911334,1.1666087,0.007812494,1736.8914439970422,1709.4027244398444,1722.5952176534747,30000,64000,0,166.68337338697165,15.714994620997459,3.4961910066194832,185.8945590145886,2613.249811903108,14
1.0732237,0.016859492,76.959785,7.6959786,0.055134833,299.6562,175.78491,-3450.474,3088.5835,708.7091,4008.7134,155.69554,3086.0825,697.98706,3973.1768,158.9308,5.1611814,3.8760157,15.459469,-4.431161,-0.013465684,1.4230465,3.0146344,-2.941156,-0.76750374,0.3690517,0.05774957,-2.6773639,1.2068212,0.0080857435,1729.5893834012559,1700.2105950848436,1727.8799625527554,32000,68000,0,154.81333836214617,16.865403338801116,3.481637163553387,175.16037886450067,2787.211880623363,15
1.2335932,0.019336242,62.014244,6.2014246,0.085058644,412.8586,154.93234,-3226.7751,3218.7646,680.8557,4092.7615,160.3144,3220.9468,668.79706,4063.1628,163.32028,5.2219944,4.239356,21.50094,-4.212078,-0.061468318,1.4337258,4.47855,-3.476661,-0.78538483,0.37890813,0.027809858,-2.7424202,1.1054138,0.007300254,1721.119477101704,1727.747219260755,1712.2515402350605,34000,72000,0,165.2538029649295,15.66741390293464,3.233446165919304,184.15466303378344,2971.585441807285,16
1.952565,0.014024444,75.8094,7.5809402,0.10519124,425.97443,242.99341,-3417.2441,3443.5615,651.8273,4406.0166,3.730482,3433.3633,644.26807,4374.0303,9.314437,5.315488,3.3514857,16.198776,-4.2326193,-0.031713106,1.4266707,2.7160976,-3.0211174,-0.7331993,0.2653584,-0.0011832118,-2.2915795,1.1088393,0.007243555,1717.8581285865698,1711.7428479241187,1734.0878650441205,36000,76000,0,161.63672613771632,15.886430436279625,3.084810375235975,180.60796694923192,3153.4521965780295,17
1.111124,0.017081087,64.53872,6.453872,0.12760097,433.77783,174.80948,-3255.541,3107.551,710.2556,4058.0703,141.60406,3114.3223,702.9281,4042.0017,149.90334,4.806159,3.859643,17.302296,-6.3160143,-0.004223528,1.3577137,3.0229874,-2.845971,-0.801538,0.38429484,-0.0076581836,-2.9273033,1.3301966,0.008870894,1758.4988628869169,1748.4913839553124,1729.5793170483448,38000,80000,0,157.31863315403461,17.145571740809828,3.089827689807862,177.5540325846523,3332.7928809681907,18
1.8774071,0.0072907596,75.40921,7.540921,0.17821956,553.7958,266.6858,-3424.5466,3483.5696,560.90594,4405.13,22.904882,3485.2542,557.1758,4402.8467,27.80503,4.932167,3.7070813,13.864468,-5.5083165,0.00011079572,1.4051368,2.8825033,-2.9983828,-0.7363451,0.2692452,-0.0935204,-2.2783794,0.95802337,0.0065099807,1699.3392241530996,1713.1809452883385,1747.6188212319162,40000,84000,0,163.01295113610104,18.932508831843734,3.0867228438146412,185.0321828117594,3517.90618036082,19
1.0901067,0.01703491,80.02616,8.002616,0.083382785,484.15594,323.27094,-3425.0737,3188.246,594.5114,4028.9714,222.399,3200.686,575.2415,4028.5854,224.0988,4.900302,4.0030584,24.762447,-4.625372,-0.07097327,1.4067919,4.089082,-3.5520294,-0.7905994,0.3526042,0.26664817,-2.8306751,1.2622477,0.008508231,1745.8136344337308,1739.9159631191117,1773.6502001101805,42000,88000,0,165.0798175446689,19.013960732147098,3.408212421927601,187.5019906987436,3705.9714625263587,20
1.3121877,0.020708574,77.84192,7.784192,0.12256979,480.82385,263.53864,-3425.3276,3243.1416,713.9359,4149.2,240.75432,3258.5693,709.10175,4168.8853,247.20477,5.1528206,3.967883,14.923496,-4.829125,-0.061652422,1.4078572,2.9311147,-3.089929,-0.7868561,0.39134106,0.25543207,-2.849609,1.280178,0.008662299,1717.051941364287,1710.8126371606659,1717.5489964141625,44000,92000,0,158.84259122563526,19.5775550538674,3.520318630617112,181.94046491011977,3887.176331176888,21
1.5810089,0.023455217,59.530327,5.953033,0.14627226,407.55655,223.47371,-3252.6436,3284.7588,564.02374,4165.011,48.656296,3288.4148,562.5532,4162.1123,48.39626,5.0379276,3.91341,14.472771,-5.630565,-0.031547006,1.4382554,3.514224,-2.969236,-0.73176455,0.2651805,-0.15676123,-2.350869,1.1792899,0.008374394,1677.6583481603943,1708.7744437436352,1729.4616837593867,46000,96000,0,159.39358557807282,18.842280467040837,3.088231523986906,181.32409756910056,4068.2654771618545,22
1.7009029,0.01713525,56.997383,5.6997385,0.18136938,831.5261,471.91406,-3178.6953,3301.3042,598.3403,4200.5786,53.517193,3328.02,598.588,4254.551,52.656033,5.0938272,3.7330155,13.964395,-4.8135405,-0.03254823,1.4625484,3.301691,-3.0393877,-0.71656543,0.25221825,-0.046379328,-2.2598479,1.3497875,0.009191094,1781.23033763569,1671.8463621116794,1635.9503265855674,48000,100000,0,161.90235060593113,18.607723666820675,3.410199620295316,183.92027389304712,4252.3564201667905,23
1.1825249,0.01891977,65.83644,6.5836444,0.127557,610.72833,253.31026,-3413.63,3264.0586,621.93854,4191.5728,270.33307,3281.8298,614.83136,4187.7964,270.94623,4.87616,3.7517827,14.888696,-4.3959875,-0.047696937,1.4056699,2.8918347,-2.93438,-0.76721936,0.36871094,-0.078872025,-2.7726932,1.1146343,0.007893337,1761.7132254843377,1723.4223604314627,1762.8119411117978,50000,104000,0,155.4233818431385,18.778682358097285,3.54333871928975,177.74540292052552,4430.92829732364,24
1.1744535,0.018722769,60.58529,6.058529,0.07603173,443.37122,144.35568,-3311.205,3236.235,683.14264,4130.7334,285.17838,3242.9722,675.9445,4118.827,288.84225,4.625419,3.8985746,14.3604965,-6.9163857,-0.028036132,1.3533185,3.30789,-2.8864968,-0.8034442,0.40238523,-0.005477011,-2.902342,1.1493183,0.008139489,1725.9032216570718,1637.0629704169128,1727.7997157448417,52000,108000,0,160.04040191834792,19.605483212973922,3.5922360057011247,183.23812113702297,4614.004106498323,25
1.1368531,0.018793521,63.38723,6.338723,0.103296265,650.8579,377.74683,-3373.252,3200.8325,604.7522,4119.928,155.53162,3194.2554,589.99304,4063.9937,272.7886,4.958804,3.7641737,18.199076,-4.1079865,-0.03958933,1.3990319,3.3831224,-3.4225345,-0.7682646,0.3502832,-0.10610294,-3.0360107,1.1400082,0.007885623,1716.3520081575139,1709.941387434143,1744.3452417541998,54000,112000,0,166.90997331403196,19.443537625018507,3.4595841048285365,189.813095043879,4803.2605279851705,26
2.1633096,0.027139574,78.47258,7.847258,0.5766642,575.3462,226.17935,-3730.7322,3746.1277,596.9447,4642.0806,117.94757,3743.3818,591.3735,4641.224,117.173935,5.13526,3.9958088,27.489605,-5.2335424,-0.016334735,1.4683565,4.79296,-4.826616,-0.7274956,0.2724796,-0.11387694,-1.9729307,1.1617178,0.008136136,1787.634548242066,1818.4399104088532,1792.1153514954676,56000,116000,0,161.352630821988,18.887251661159098,3.4226767476648092,183.6625592308119,4987.578147563152,27
