Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.5206896,8.4177343e-10,813.9016,81.39016,4077.2424,1414.7161,-1843.863,1809.7576,850.34686,2838.8777,-126.91109,1846.1075,837.2881,2847.4646,-12.088573,0.35016328,8.477869,42.25624,-14.979875,0.13324593,0.96695817,5.188601,-5.486174,-0.48475888,0.23380232,0.08234334,-1.6038252,0.52184093,6.6845207e-10,992.0721104447364,994.6383252953386,1006.177318628084,908000,1418363,0,331.33883632998914,72.39200880000135,6.362565992982127,410.0934111229726,94199.3746679353,226
1.0526999,1.2401689e-09,829.9354,82.993546,4669.924,1830.5652,-1852.6648,1809.0497,896.78754,2863.202,-74.71552,1832.9551,888.2221,2868.7559,-82.907455,0.11332982,8.436864,43.37375,-17.1952,0.11815392,0.9615768,4.835976,-4.6362906,-0.4716034,0.24167329,0.032185644,-1.9686028,0.44140625,6.652101e-10,997.0738006726473,990.710025982018,1008.2370559944125,912000,1423363,0,333.92003467702307,73.26560570299625,6.304901389929,413.4905417699483,94612.58595866832,227
1.3834354,1.0511754e-09,838.0261,83.80261,4222.128,1942.7721,-1841.4813,1797.3855,879.0579,2902.2668,-76.10498,1834.8691,868.38916,2936.4155,-73.398445,0.56019217,8.772879,44.440804,-16.442205,0.11953993,0.97705996,5.085984,-6.6302576,-0.49094334,0.24379045,-0.041085735,-1.9798607,0.4865539,6.0617805e-10,982.7163903055829,978.7571830118881,1000.452987384958,916000,1428363,0,335.131111463008,72.98812240600819,6.307574612146709,414.4268084811629,95026.8748537355,228
0.49535957,1.4246557e-09,812.8197,81.281975,3880.9082,1324.2744,-1902.8835,1865.7195,858.6609,2828.2756,-48.905937,1901.1467,842.8721,2847.5698,-56.71901,0.23222604,9.060662,52.024178,-15.072905,0.18015032,0.9556467,4.518484,-4.9231644,-0.48284867,0.24462944,0.22622499,-1.769821,0.43916035,8.813002e-10,998.1044803738408,994.6834331912817,1004.6877863185015,920000,1433558,0,334.95960077195195,72.8515100160148,6.635595386032946,414.4467061739997,95441.74934800743,229
0.56772363,1.0552897e-09,818.1107,81.81107,4130.694,1581.2367,-1866.4056,1820.1272,866.80994,2828.2363,-67.97471,1855.738,852.774,2839.1868,-33.976845,0.45567563,9.111816,54.044212,-17.892504,0.14125013,0.9755564,4.7849956,-6.5653334,-0.485709,0.23297831,-0.00055319816,-1.9476702,0.3068176,6.630897e-10,990.1138735827038,986.1925430680185,1004.4910859828669,924000,1438558,0,331.5374628099962,73.28102578100516,6.418307136045769,411.23679572704714,95852.98144769954,230
1.509924,9.207904e-10,848.7148,84.87148,4151.1035,1721.4602,-1828.5604,1774.9504,895.4734,2822.2273,-222.78659,1814.4415,878.5001,2850.572,-66.99934,0.94647914,9.499811,50.811256,-18.323254,0.13834801,0.9995285,5.247307,-6.975093,-0.476815,0.2470945,0.0315758,-1.9318256,0.32783705,3.8733122e-10,1002.7788650434119,1000.3709828607513,1004.1664875855838,928000,1443753,0,334.5267036180012,73.27714009798365,6.52158222993603,414.32542594592087,96267.46126166038,231
0.5663096,1.1650398e-09,811.2815,81.12815,4299.8203,1550.1621,-1864.0017,1827.4097,860.5386,2810.8633,-35.942085,1866.8298,846.28436,2825.5305,-82.39876,0.090209804,8.877204,49.043472,-19.687716,0.14973865,0.96255976,4.6722507,-4.3157654,-0.4651857,0.23494624,0.011750914,-1.92695,0.18596415,5.375823e-10,994.2061902558204,994.1211437714627,1009.109515388784,932000,1448753,0,334.2427842270117,73.43276496400358,6.348173561040312,414.0237227520556,96682.46550115448,232
0.2472908,9.601213e-10,812.30634,81.23064,4006.0156,1370.2579,-1912.1675,1870.5059,866.3373,2877.3093,-57.841564,1905.6654,848.2583,2885.8345,-76.56879,-0.12758389,9.075269,51.395603,-15.511955,0.16038224,0.94285697,5.5305834,-5.469447,-0.4767281,0.23349735,0.46138817,-2.0045621,0.3701259,8.861005e-10,979.7639450338743,978.0901982274703,1012.3640188410628,936000,1453753,0,330.81952076702146,74.41461616201559,6.312992404855322,411.54712933389237,97093.0339138544,233
1.0870038,1.2028514e-09,814.46423,81.44643,3467.1816,1630.9459,-1968.3954,1933.5049,846.78375,2835.8787,-99.99893,1966.0349,825.39166,2829.444,-44.95765,-0.5370171,8.660087,41.2639,-16.959488,0.14171007,0.92244023,4.885172,-5.151056,-0.47993693,0.23693906,0.09638891,-1.801763,0.39614782,3.5827535e-10,975.254857808173,970.2229707191352,1011.8330915025092,940000,1458753,0,334.02933652099455,73.4375821989961,6.304556817864068,413.7714755378547,97507.66463838523,234
0.58087254,9.524105e-10,817.224,81.722404,4035.2898,1690.3556,-1873.2195,1834.0369,879.81836,2894.6714,-94.12638,1874.658,860.53625,2899.162,-28.60421,0.27765036,8.736084,43.197983,-17.04305,0.13099894,0.96800405,4.28425,-6.070587,-0.47312164,0.23937517,0.044609897,-2.0294797,0.63493025,5.053442e-10,981.6662845416189,978.5823856140285,1012.9807348585138,944000,1463753,0,332.1806522930274,74.29776874999516,6.292885528004263,412.7713065710268,97918.40675793035,235
0.16252443,1.2881946e-09,809.8473,80.98473,4008.5073,1415.8936,-1934.6267,1902.1357,870.2424,2817.3413,-90.86174,1931.6002,854.1855,2816.0952,-126.40699,-0.3638816,8.826507,43.92418,-16.456802,0.10187726,0.9357767,5.4683037,-6.14629,-0.4753554,0.23816155,0.1357837,-1.5999563,1.1314917,3.5328254e-10,1004.7011760982708,1014.5992110905325,1008.8650008294916,948000,1468901,0,333.2001275139628,72.27038279996486,6.490927602979355,411.961437916907,98332.80635326228,236
0.6147208,1.2408619e-09,820.3804,82.03804,4344.618,1479.0197,-1936.4342,1889.8115,869.0484,2881.7908,-120.75808,1936.5378,853.3036,2912.228,-63.33489,0.22339869,9.004612,42.54988,-19.501308,0.13161409,0.9631804,5.3679557,-5.716647,-0.4791006,0.23783074,0.052919492,-1.8956342,0.4963978,3.6973108e-10,987.3714774869665,996.0621568683772,1005.1282816484477,952000,1473901,0,335.14107401500223,74.70941396104172,6.2933568470180035,416.14384482306195,98749.10859173024,237
1.2703949,8.337165e-10,820.1182,82.011826,3981.8538,1539.825,-1907.4197,1860.8312,872.4304,2880.7024,-62.99642,1901.1123,859.4057,2902.2854,-29.278519,-0.15693566,8.590174,46.846447,-18.869495,0.12819646,0.94384897,5.3244042,-6.7832837,-0.47973526,0.24460885,0.0169473,-1.9500662,0.5652906,4.3610854e-10,972.5624919210123,976.4966853629197,1009.472990554832,956000,1478901,0,337.63575783901615,74.86897542100633,6.28509285004111,418.7898261100636,99165.70908468141,238
0.58885646,9.0013313e-10,825.1391,82.51391,3949.2747,1561.8851,-1921.5605,1876.0486,875.14984,2922.806,-91.82267,1919.24,853.71747,2924.3958,-29.776676,-0.0974434,9.109467,51.633408,-16.987259,0.14834537,0.9523542,4.5070777,-5.5978193,-0.4765947,0.23583433,0.058481365,-1.8607894,0.7145651,4.2998255e-10,990.6564189494686,994.8836977195741,1007.9497866601303,960000,1484076,0,332.30038831499405,72.68095520703355,6.549668318068143,411.53101184009574,99577.31305535551,239
0.38018996,1.1654351e-09,820.2847,82.02847,3925.1504,1555.6958,-1987.2864,1951.5458,862.7632,2904.6082,-29.640923,1995.907,836.7586,2917.1497,-11.338213,-0.33272,8.802956,46.38141,-19.651434,0.10848103,0.9378825,5.459295,-5.8117,-0.48346397,0.24616401,-0.014734101,-2.0700696,0.44527692,5.5330307e-10,994.3337525093825,1008.1109046550963,1008.145674265793,964000,1489076,0,334.94480454496806,72.75526821700623,6.254417328047566,413.95449009002186,99994.19494750857,240
0.48263103,1.1499078e-09,827.3505,82.735054,4028.649,1515.8389,-1943.3921,1912.0381,864.6406,2879.2554,-60.456024,1946.8252,839.1961,2865.6895,-57.929157,-0.33126116,9.062487,55.71975,-17.745705,0.13311632,0.94417804,4.2973566,-5.8995075,-0.47199032,0.23006836,-0.007484317,-1.9817829,0.7151247,7.3478224e-10,997.5543681959729,996.8093486566218,1002.9781982387907,968000,1494076,0,333.4658646490425,75.68391860899283,6.281133952958044,415.43091721099336,100407.60868520045,241
1.2422746,9.491281e-10,839.7523,83.975235,3494.5527,1454.5109,-2019.1343,1982.4012,848.1677,2878.9492,-63.300312,2021.6045,829.40326,2890.3403,-61.864727,-0.28963584,9.125018,48.57652,-16.67065,0.15281354,0.9368887,5.0450206,-7.7334943,-0.47589958,0.24021606,0.08183211,-1.9423304,0.62635356,4.9124416e-10,992.2878271940856,995.0746208749885,1007.2995289403457,972000,1499076,0,332.42579769098666,73.66865516296821,6.334849358943757,412.4293022128986,100819.37080529041,242
0.31892163,8.1413154e-10,816.41077,81.641075,3750.9185,1279.2915,-1989.669,1943.3378,850.6516,2853.4128,-92.45675,1986.5845,828.43744,2867.8352,-35.71064,-0.28312898,8.930185,50.37535,-15.360853,0.1263136,0.93250847,4.934771,-6.4406934,-0.48294666,0.24131113,0.3230245,-1.8610489,0.37022734,5.999222e-10,988.8546731535051,982.8555031010278,1001.1730774578765,976000,1504076,0,335.78920376399765,73.00217403098941,6.282751438033301,415.07412923302036,101235.94805215951,243
0.45311564,1.1626236e-09,816.9513,81.69513,4081.644,1581.2153,-1971.7947,1926.4005,861.7097,2902.6292,-37.411503,1964.012,845.18243,2922.1653,-57.26733,-0.056231573,9.360497,59.180843,-17.157642,0.12953496,0.96229964,8.17414,-7.3553534,-0.46873412,0.23587574,0.0076512247,-1.839046,0.29613668,4.233879e-10,991.6612845073716,987.7689897359202,1002.2768609557642,980000,1509076,0,336.6932857570355,74.5066003910033,6.373902834020555,417.57378898205934,101652.19802641863,244
0.39009893,9.054036e-10,838.44336,83.84434,3811.8774,1606.0176,-1988.1274,1939.9812,873.8592,2889.685,-70.16546,1993.4207,848.3534,2904.9558,-30.601265,0.017818764,9.46518,47.855537,-19.217741,0.13262153,0.9643135,4.8997054,-5.8036823,-0.46358135,0.23981139,0.15680724,-2.0084789,0.4434766,4.9131776e-10,995.4587637667587,997.5299067055324,1000.0800556316904,984000,1514076,0,334.3732980660279,73.1840977750253,6.294441297883168,413.8518371389364,102067.40371550462,245
0.66647613,8.90091e-10,812.5305,81.25305,3923.0435,1404.0618,-1934.9021,1897.3232,877.8293,2845.7285,-177.57153,1931.8512,860.53394,2846.0083,-29.894321,-0.47421184,8.671027,45.79403,-15.644587,0.12496853,0.93792593,5.523281,-5.7736096,-0.45568871,0.23826481,0.13306352,-2.0623302,0.766469,4.1071296e-10,973.0089862594358,962.8355023074935,991.608210917029,988000,1519076,0,334.3692548639956,74.53928855701815,6.303920510050375,415.2124639310641,102484.41433816578,246
0.9345151,7.2513046e-10,821.1006,82.11006,4023.3428,1484.51,-1956.0997,1918.9342,882.1485,2890.8396,-111.897156,1961.0337,866.55383,2900.1155,-37.742023,-0.040849775,9.111302,43.428696,-15.220213,0.14694893,0.95027393,5.2647867,-5.3694634,-0.4756059,0.23989297,0.18267763,-2.0716882,0.783506,5.1998816e-10,980.0545802823827,981.6025813540459,1009.7374192451148,992000,1524269,0,334.34060991200386,76.3387995660305,6.60784361907281,417.28725309710717,102899.8779719178,247
0.6678871,1.4792381e-09,818.9762,81.89762,3866.9612,1386.1483,-1994.9458,1956.71,865.1142,2888.0063,-55.181126,1997.373,847.20557,2905.837,-61.70512,0.07351797,9.255521,57.149467,-16.78187,0.15171516,0.95539135,5.133511,-6.127557,-0.47922656,0.24560134,0.21884179,-1.8861057,0.616523,4.87501e-10,1001.7216694283995,999.1118395085497,1005.823472126019,996000,1529358,0,334.5606600200408,74.51649754599202,6.390298797923606,415.46745636395644,103314.62125083164,248
1.0864813,1.1133133e-09,827.58484,82.758484,3969.8481,1473.1361,-2001.0735,1954.6084,855.3963,2851.55,-107.4573,2000.5273,830.0032,2860.625,-29.96903,0.057253793,9.679535,56.71585,-16.861248,0.15720253,0.9503953,4.950912,-5.8625393,-0.48429158,0.23652774,0.30613005,-1.8613681,0.507692,3.958675e-10,1014.5220545739726,1012.6597654667331,1007.5231768365541,1000000,1534548,0,334.0037677870132,73.7936151860049,6.636947709019296,414.4343306820374,103727.58051961166,249
0.4835767,1.104733e-09,814.6085,81.46085,3500.7913,1414.8795,-2014.8129,1974.0594,873.4945,2880.4055,-119.02785,2022.177,854.7749,2898.9158,-25.88901,0.032827258,9.155869,56.92463,-17.251616,0.13284293,0.94728386,4.7837873,-5.990804,-0.4956932,0.2411979,-0.022097096,-2.104975,0.5526366,3.7398826e-10,958.2844889567239,955.1965283141282,1008.5966193750331,1004000,1539548,0,334.6590493620024,72.31989324401366,6.327679107023869,413.30662171303993,104141.48036286462,250
0.7727229,1.085448e-09,812.258,81.2258,4148.008,1982.164,-2041.1007,1987.1157,855.5838,2863.1545,-153.35501,2023.123,832.0572,2870.8665,-97.6139,-0.51067996,9.015659,53.465527,-15.845316,0.12908372,0.92817736,4.6414843,-5.436651,-0.47021174,0.2495944,0.17107594,-1.9160397,0.38130426,3.9683598e-10,981.0234201982823,981.0961280931407,1006.0717905049795,1008000,1544548,0,335.2131386830006,72.9144619879662,6.308368066034745,414.43596873700153,104555.76161358762,251
0.6310544,1.245289e-09,829.6533,82.96533,4302.776,1522.8506,-2015.6279,1970.9028,854.3438,2902.814,-57.02928,2007.13,837.209,2917.8362,-55.69018,-0.46389177,9.052668,49.11167,-18.814323,0.1473369,0.9360488,4.67822,-5.250347,-0.46757904,0.23821671,0.22205031,-1.6476746,0.86532557,5.45882e-10,1005.3439072428012,1001.1311045232458,1009.1611443398825,1012000,1549548,0,335.91815788898384,72.76127071300289,6.3168696439825,414.99629824596923,104970.28137004655,252
0.89502966,6.916277e-10,817.23096,81.7231,4027.6787,1483.6853,-1999.353,1961.7678,864.0132,4895.2773,-34.238003,1998.8542,848.22955,5078.3594,-21.786041,-0.29593593,9.369439,49.49809,-17.305962,0.14472766,0.94258,5.731509,-5.216434,-0.4736758,0.238044,0.110634744,-1.9876324,0.7011028,4.3365928e-10,967.7284397861854,993.1503912393205,999.5763760012038,1016000,1554548,0,332.6301402579993,72.28604313003598,6.289741144049913,411.2059245320852,105386.42359536368,253
0.23476498,1.0638239e-09,812.3839,81.238396,3683.9307,1481.6992,-2040.2233,1996.8208,859.8381,2838.384,-39.797626,2033.1267,840.4117,2851.5515,-40.866417,-0.91374224,8.746064,57.010174,-17.224613,0.13020237,0.90391886,5.146926,-4.847456,-0.47710216,0.25258628,0.020833075,-1.7594962,0.29122114,3.7562628e-10,998.8611196232964,996.0911418662043,1002.4868853585396,1020000,1559548,0,334.0459313110332,77.22364849800942,6.420037334901281,417.6896171439439,105800.51919551153,254
0.48799366,1.2124893e-09,815.58057,81.55806,3826.7363,1393.5698,-1949.7975,1913.7316,876.87463,2896.9,-51.1285,1946.8237,862.1512,2908.9512,-37.94275,-0.85067916,8.676034,56.760014,-15.745037,0.16444068,0.9077793,4.985468,-8.319898,-0.46962088,0.24483864,0.24068472,-1.7835112,0.7622606,4.785502e-10,1000.5787830435013,997.536807133479,999.1981945751589,1024000,1564548,0,333.0218689989997,73.63105301797623,6.313947521033697,412.96686953800963,106214.78983282368,255
0.33772948,9.944895e-10,819.7579,81.97579,3545.126,1640.6133,-2047.5017,2014.4177,846.32446,2872.6675,-76.8442,2059.6914,826.7094,2900.112,-49.714542,-0.3897646,9.208446,52.322533,-16.201347,0.13965929,0.92782164,4.7134967,-5.980726,-0.49154264,0.24289578,0.064366184,-1.8380488,0.7066384,5.0270826e-10,952.8615707857334,951.9376836558343,1004.6556410347425,1028000,1569707,0,330.5682382530067,74.93618919502478,6.533747611974832,412.0381750600063,106625.08912800072,256
0.927915,8.782224e-10,842.074,84.2074,4653.2227,1748.0461,-1916.8704,1872.1764,889.79297,2899.991,-65.72599,1915.2399,875.13635,2911.2961,-55.830093,0.8988942,9.768675,56.659027,-15.668093,0.16756475,0.99173725,5.1546435,-5.105754,-0.47823995,0.24386474,-0.011801008,-1.8257205,0.33679903,3.7349124e-10,972.27010669575,968.5774669592909,998.0403485367972,1032000,1574707,0,333.7523839719943,73.19873272901168,6.265079260920174,413.21619596192613,107042.75855559361,257
0.9689782,1.1150443e-09,825.68286,82.56829,3917.5994,1380.5469,-2031.4928,1992.4373,866.6814,2904.043,-60.772793,2029.7074,850.9548,2911.1462,-76.054924,-0.601861,8.602923,64.789566,-16.295033,0.14763422,0.9224257,4.896909,-9.136628,-0.466295,0.24463895,0.054546744,-2.2387567,0.6619546,4.84342e-10,1008.5811457685252,1005.5136256007465,1006.4254217817739,1036000,1579852,0,335.14502515800996,77.65352628199616,6.487666731874924,419.28621817188105,107456.8967626355,258
0.43352732,1.2273013e-09,821.78326,82.17833,3736.7617,1482.4683,-2055.0671,2015.6417,855.8764,2885.7185,-59.94834,2060.6394,827.6672,2897.1304,-19.748526,0.18372136,9.43676,51.421776,-16.19038,0.18036091,0.9526071,4.6588764,-6.1615543,-0.48718715,0.23789515,0.1206121,-2.0908303,0.51606625,5.7793004e-10,975.8655559382313,985.4377587418289,1003.9847832293235,1040000,1584852,0,334.02355732698925,72.5070997760049,6.317319006891921,412.8479761098861,107872.5237931693,259
0.9370266,1.2426375e-09,828.1363,82.81363,3772.316,1423.6251,-2007.0046,1957.2056,862.1016,2895.4695,-133.89125,2003.8209,843.19006,2919.6458,-54.62199,0.0008022487,9.305849,48.09852,-16.40469,0.13661505,0.95448655,5.12558,-5.8666987,-0.47938386,0.24013546,0.19727615,-2.0825143,0.2996417,4.784881e-10,968.447586543693,986.7850293597045,1005.5108348423781,1044000,1590050,0,332.94128414196894,75.28713486198103,6.58415521401912,414.8125742179691,108287.11200498627,260
0.7115315,1.1487906e-09,810.2471,81.02471,3654.549,1530.7495,-1979.9117,1943.9165,897.53613,2915.233,-48.229454,1971.7588,886.01337,2919.2952,-118.315674,-0.39299172,9.178761,57.55739,-16.754515,0.1468926,0.932838,4.7391205,-6.344001,-0.47218508,0.24892658,0.118896015,-2.1647403,0.33561856,4.359154e-10,976.4023014978193,985.387264031887,999.235778732634,1048000,1595245,0,335.0367248150287,75.06416663597338,6.5673469610046595,416.66823841200676,108701.79585939826,261
0.5079798,1.1145073e-09,812.8649,81.28649,3699.474,1958.0505,-2020.0859,1976.5396,863.49585,2905.9856,-119.6943,2006.2186,851.39966,2965.867,-80.17347,-0.15301046,9.431524,53.27128,-17.106556,0.13594984,0.9512745,5.021707,-9.39483,-0.4730041,0.2418408,0.047684222,-1.712836,0.26444453,4.873395e-10,989.805645234523,991.1469058222702,1010.4552452939884,1052000,1600419,0,334.34685422695475,73.08118703600485,6.580576928972732,414.0086181919323,109116.76286417409,262
0.85795414,1.11424e-09,823.9998,82.39999,3953.8599,2055.3428,-1972.713,1942.7772,866.7978,2890.1262,-55.869423,1988.0012,840.2583,2900.2722,-201.34268,-0.48091215,9.001251,46.742924,-16.398159,0.14990474,0.93290365,4.4006386,-6.129072,-0.4601062,0.23946479,0.06766579,-1.6162243,0.41350237,3.4833164e-10,858.3991237679246,926.2505882776125,849.9964232639,1056000,1605419,0,334.3710811409983,74.04097961902153,6.307783150929026,414.71984391094884,109532.71306672622,263
0.59617966,1.2283796e-09,810.0121,81.00121,4150.9126,1670.0874,-2059.3164,2030.2544,860.97217,2929.809,-52.67036,2065.246,842.9276,2953.6738,-180.28151,-0.0030460805,9.008896,59.163372,-14.320236,0.15427354,0.94416463,4.7599034,-5.67169,-0.4887858,0.241609,0.047288127,-1.9209929,0.45136338,3.6819572e-10,981.784316132278,988.2175259246721,1007.2906315175298,1060000,1610812,0,334.0467024790123,75.27286133501912,6.818642348051071,416.1382061620825,109950.7392411984,264
0.6447512,8.906117e-10,831.0331,83.10331,4157.2236,1547.3219,-1985.4921,1947.2004,869.9407,2945.0898,-47.705067,1988.4146,851.232,2958.3086,-8.383377,-0.29939616,9.090519,50.580925,-15.810953,0.1327649,0.93707955,5.0707817,-5.2764254,-0.47579506,0.23895401,0.038745135,-1.9917681,0.70369005,4.6548623e-10,992.1890542703962,997.1490786578725,1003.0896678322099,1064000,1616185,0,333.8671767010237,77.16240794799523,6.810816367040388,417.84040101605933,110364.90866736835,265
0.83108556,8.909652e-10,811.0603,81.10603,3552.3154,1293.158,-2078.154,2046.7622,857.7337,2898.4333,-19.920666,2079.5754,832.5791,2910.3992,2.2784662,-0.94982445,8.944095,51.877876,-15.708807,0.1085487,0.9075498,6.284159,-6.58796,-0.48724315,0.24974422,0.15537411,-2.3716068,0.35684118,4.952718e-10,992.9899426400281,995.5803995996415,1005.6043825507663,1068000,1621185,0,332.57970698794816,73.49275483400561,6.3445182479918,412.41698006994557,110776.96691106132,266
0.44503713,1.0182817e-09,811.02356,81.102356,3868.3862,1449.9622,-2091.5986,2069.6536,850.085,3879.1125,-93.124535,2101.6094,833.10535,4225.241,-64.30184,-1.0220267,8.814802,48.0027,-17.015997,0.13593064,0.9024848,5.328869,-5.868997,-0.47808012,0.24473427,0.020782765,-1.9697516,0.4322432,5.989427e-10,1002.7332518442437,999.4287102023608,1006.1754053383705,1072000,1626185,0,334.40994137496455,73.13549676304683,6.3167606049682945,413.8621987429797,111190.4892621712,267
1.0300505,9.954082e-10,839.5055,83.950554,3683.1833,1601.2906,-2036.109,2003.7863,864.52795,2965.933,-41.1079,2046.8367,850.61816,3008.1345,-20.710508,-0.14254294,9.224487,56.296745,-19.379536,0.13156337,0.9388518,6.078882,-5.764288,-0.49359372,0.25080973,0.06570804,-1.9042742,0.6937606,4.717389e-10,1001.352885550785,996.9461913775473,1005.9452985050547,1076000,1631338,0,332.67150387499714,72.79711974400561,6.526940139941871,411.9955637589446,111601.97968146717,268
0.33318517,7.8147144e-10,823.1224,82.31224,3684.74,1491.1423,-2007.2509,1982.8633,884.9183,2911.0488,-55.47404,2010.4478,867.7001,2905.1714,-43.17782,-0.5333799,8.856995,54.647427,-21.244213,0.14703785,0.91985285,5.885505,-5.684751,-0.478729,0.2411686,0.25714353,-2.117272,0.4409346,5.196766e-10,981.1879349723538,982.4331974201652,1011.1691315030325,1080000,1636338,0,332.66463485499844,72.29576227505459,6.329646216938272,411.2900433469913,112013.03353723307,269
0.76711404,1.0335166e-09,824.5681,82.45681,3854.876,1446.362,-2061.9744,2022.3771,832.4697,2911.3687,-65.83231,2062.373,812.2904,2918.322,-47.37553,-0.8618884,8.691583,48.856102,-17.592987,0.13159955,0.90360826,5.2485795,-7.7819014,-0.47540087,0.25007197,0.07128159,-2.377327,0.7874087,5.4159693e-10,988.4595303243689,991.0360372460274,1009.3113256852777,1084000,1641338,0,332.3247753229807,72.05991421698127,6.309892742952798,410.6945822829148,112426.01946724893,270
1.1618912,1.1491107e-09,818.9341,81.89341,4082.9377,1999.2961,-1996.9113,1965.9674,894.33386,2936.8508,-61.017326,2014.1984,874.4337,2950.5889,-4.8465757,-0.024475083,9.5275,56.27411,-15.96257,0.12108037,0.95878136,4.451397,-6.261185,-0.47758013,0.25292575,0.09656677,-2.072072,0.33207923,5.028074e-10,979.5052377886182,976.9375837789686,1006.425003840957,1088000,1646338,0,333.95335591502953,74.35286562901456,6.272788318106905,414.579009862151,112839.14047309314,271
0.36604145,9.884318e-10,816.6271,81.66271,3766.4978,1451.9531,-2025.2509,1991.8752,855.9284,2891.867,-41.01892,2024.6716,834.596,2893.4514,-26.171137,-0.21060961,9.139742,56.175465,-16.170841,0.14124362,0.94173247,4.9880877,-6.418262,-0.466758,0.23993722,0.46666956,-1.9469668,0.46362123,4.469991e-10,995.5433959279932,994.5185250066894,1004.2377643741861,1092000,1651338,0,332.8839457129943,72.89651113201398,6.310116830165498,412.0905736751738,113252.7990723842,272
1.442495,1.059112e-09,818.1058,81.81058,3594.5938,1578.4199,-2023.0695,1987.2444,890.7916,2914.852,-34.5289,2019.3792,871.84283,2919.3425,-74.42154,-0.6513933,8.655664,50.21071,-17.95714,0.12461878,0.92142516,5.052828,-5.2415314,-0.4646714,0.24883722,0.06949998,-1.911964,0.7333353,4.431815e-10,982.5007803125467,990.0683561514238,1005.2238706976666,1096000,1656507,0,334.00314484600676,74.46575347596081,6.537917592911981,415.00681591487955,113667.33370789111,273
0.47792274,1.0291057e-09,813.7351,81.37351,3280.2744,1566.928,-2153.3638,2117.9907,830.97864,3427.9265,-98.502335,2150.9634,799.52106,3483.2341,-11.968635,-0.8099791,8.480973,45.868687,-16.596582,0.13277882,0.9093889,5.3454547,-6.2932916,-0.4758408,0.23478772,0.07224858,-2.1844208,0.4734525,4.5105147e-10,992.6241828743907,988.7795603626964,1005.2980597577732,1100000,1661507,0,332.22877072996926,73.99525866896147,6.319102237990592,412.5431316369213,114078.0796939382,274
0.59896916,9.89819e-10,817.1082,81.71082,3810.9033,1551.4156,-2033.3187,2001.853,879.88934,2941.3901,-40.340603,2028.7527,861.3795,2946.9817,-28.797146,-0.46388632,8.8256,52.81922,-17.65575,0.11997474,0.9257867,5.5022087,-6.615091,-0.48248908,0.25815073,0.117804796,-1.9277563,0.3659742,5.321483e-10,1007.522362430906,1002.1466879876375,1011.3344360692244,1104000,1666507,0,334.0590527370223,72.19934145500883,6.355666842951905,412.614061034983,114491.2015559852,275
0.9000014,1.1160826e-09,808.11725,80.81173,3950.8975,1746.9655,-2064.5452,2020.7836,856.4249,3026.3481,-134.5087,2051.0022,835.0753,3116.0674,-86.565125,-0.41999775,9.379106,61.6416,-16.787956,0.14112876,0.9264971,6.3050733,-5.5001307,-0.48292816,0.24736848,0.20551893,-2.508772,0.49256325,4.2969667e-10,997.1537132562369,991.9859040210903,1008.3435902929624,1108000,1671704,0,333.6374412170262,72.70886641804827,6.528253081080038,412.8745607161545,114903.86956792633,276
